STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/1990,11.18,0,0,0,,87,71,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/1990,10.07,0,0,0,,72,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/1990,7.61,0,0,0,,69,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/1990,5.82,0.13,0,0,,79,67,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/1990,5.14,0,0,0,,85,66,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/1990,6.26,0,0,0,,78,68,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/1990,5.59,0,0,0,,81,70,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/1990,8.28,0,0,0,,79,68,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/1990,13.87,0.25,0,0,,81,65,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/1990,8.05,0.12,0,0,,70,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/1990,14.09,0.01,0,0,,63,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/1990,10.96,0,0,0,,68,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/1990,8.95,0.21,0,0,,65,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/1990,11.86,0,0,0,,72,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/1990,7.83,0,0,0,,68,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/1990,10.29,0.76,0,0,,65,62,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/1990,13.65,0,0,0,,69,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/1990,12.08,0,0,0,,64,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/1990,10.74,0,0,0,,68,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/1990,9.62,0.01,0,0,,73,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/1990,4.7,0,0,0,,76,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/1990,6.71,0,0,0,,75,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/1990,8.95,0,0,0,,73,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/1990,10.51,0.04,0,0,,72,62,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/1990,10.51,0,0,0,,69,55,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/1990,13.87,0,0,0,,70,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/1990,8.95,0,0,0,,69,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/1990,16.78,0.02,0,0,,73,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/1990,13.65,0,0,0,,77,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/1990,9.84,0,0,0,,79,61,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/1990,8.5,0,0,0,,75,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/1990,5.59,0.18,0,0,,75,63,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/1990,10.51,0.34,0,0,,74,66,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/1990,9.17,0,0,0,,76,64,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/1990,10.96,0,0,0,,76,67,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/1990,6.49,0.42,0,0,,76,62,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/1990,6.71,1.46,0,0,,75,68,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/1990,7.16,0,0,0,,82,67,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/1990,10.29,0,0,0,,78,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/1990,8.72,0,0,0,,70,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/1990,9.4,0,0,0,,70,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/1990,17,1.04,0,0,,74,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/1990,18.34,0,0,0,,59,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/1990,8.5,0,0,0,,61,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/1990,5.59,0,0,0,,65,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/1990,6.49,0.02,0,0,,68,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/1990,9.4,1.55,0,0,,68,60,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/1990,11.63,0,0,0,,66,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/1990,8.5,0,0,0,,61,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/1990,18.12,0,0,0,,51,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/1990,9.17,0,0,0,,54,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/1990,13.87,0,0,0,,57,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/1990,16.11,0,0,0,,53,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/1990,7.83,0,0,0,,58,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/1990,6.26,0,0,0,,62,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/1990,4.7,0,0,0,,63,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/1990,7.16,0,0,0,,71,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/1990,8.05,0,0,0,,75,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/1990,7.61,0,0,0,,70,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/1990,10.29,0,0,0,,65,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/1990,17.9,0,0,0,,63,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/1990,9.17,0,0,0,,52,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/1990,14.54,0,0,0,,49,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/1990,6.49,0,0,0,,52,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/1990,16.78,1.03,0,0,,63,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/1990,21.47,0,0,0,,50,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/1990,22.37,0,0,0,,48,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/1990,19.69,0,0,0,,43,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/1990,12.3,0,0,0,,49,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/1990,11.63,0,0,0,,62,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/1990,7.83,0,0,0,,68,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/1990,13.65,0.13,0,0,,60,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/1990,17.67,0,0,0,,42,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/1990,11.86,0,0,0,,51,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/1990,11.41,0,0,0,,53,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/1990,5.37,0,0,0,,53,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/1990,6.04,0,0,0,,54,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/1990,5.59,0.32,0,0,,51,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/1990,12.3,0.1,0,0,,50,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/1990,12.3,0,0,0,,62,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/1990,6.49,0,0,0,,56,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/1990,5.82,0,0,0,,59,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/1990,9.4,0,0,0,,63,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/1990,13.2,0.01,0,0,,63,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/1990,11.41,0,0,0,,44,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/1990,9.84,0,0,0,,52,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/1990,8.28,0,0,0,,56,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/1990,14.09,0.85,0,0,,53,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/1990,19.46,0.49,0,0,,58,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/1990,19.69,0,0,0,,37,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/1990,11.18,0,0,0,,46,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/1990,2.24,0,0,0,,48,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/1990,9.4,0.02,0,0,,48,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/1990,10.96,0,0,0,,49,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/1990,17.45,0,0,0,,55,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/1990,8.28,0,0,0,,39,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/1990,5.37,0,0,0,,48,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/1990,12.3,0,0,0,,58,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/1990,8.72,0,0,0,,43,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/1990,7.83,0.41,0,0,,50,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/1990,15.88,0.33,0,0,,51,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/1990,9.17,0,0,0,,49,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/1990,12.3,0.49,0,0,,56,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/1990,11.86,0,0,0,,52,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/1990,8.05,0,0,0,,46,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/1990,9.4,0.14,0,0,,55,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/1990,6.71,0.02,0,0,,53,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/1990,10.29,0.36,0,0,,56,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/1990,17,0.16,0,0,,58,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/1990,9.62,0,0,0,,30,23,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/1990,11.86,0,0,0,,36,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/1990,9.17,0.03,0.5,0,,29,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/1990,10.74,0.52,5.6,6,,38,25,,0.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/1990,6.93,0,0,1,,43,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/1990,7.16,0,0,0,,57,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/1990,14.32,0.07,0,0,,55,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/1991,5.14,0,0,0,,40,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/1991,4.92,0,0,0,,48,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/1991,6.26,0,0,0,,42,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/1991,9.4,0,0,0,,37,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/1991,4.7,0,0,0,,40,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/1991,7.83,0.01,0,0,,46,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/1991,11.18,0,0,0,,40,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/1991,14.76,0,0,0,,31,20,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/1991,11.41,0.79,0.4,0,,38,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/1991,13.2,0,0,0,,43,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/1991,14.54,0.74,4.5,0,,36,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/1991,10.29,1.02,0,0,,42,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/1991,10.74,0,0,0,,36,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/1991,7.16,0,0,0,,38,23,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/1991,4.92,0,0,0,,46,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/1991,9.17,0.7,0,0,,53,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/1991,17.22,0,0,0,,49,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/1991,19.46,0,0,0,,42,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/1991,13.2,0,0,0,,47,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/1991,9.17,0,0,0,,56,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/1991,13.65,0.2,0.8,0,,45,15,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/1991,12.3,0,0,1,,21,10,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/1991,11.18,0,0,0,,35,13,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/1991,17,0,0,0,,40,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/1991,12.3,0,0,0,,27,18,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/1991,10.51,0,0,0,,35,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/1991,14.32,0,0,0,,42,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/1991,7.38,0.01,0,0,,50,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/1991,5.82,0,0,0,,51,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/1991,3.8,0.17,0,0,,47,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/1991,20.8,0.09,0,0,,47,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/1991,12.53,0,0,0,,35,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/1991,10.29,0,0,0,,50,31,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/1991,10.07,0,0,0,,62,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/1991,8.72,0,0,0,,68,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/1991,6.93,0,0,0,,66,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/1991,10.51,0.26,0,0,,58,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/1991,10.07,0.12,0,0,,43,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/1991,10.51,0,0,0,,50,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/1991,8.95,0,0,0,,55,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/1991,9.4,0,0,0,,50,37,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/1991,14.54,0,0,0,,40,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/1991,12.97,0,0,0,,30,19,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/1991,9.17,0.04,0,0,,39,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/1991,15.88,0.15,0,0,,49,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/1991,18.12,0,0.1,0,,40,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/1991,21.47,0,0,0,,28,16,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/1991,13.2,0.04,0.7,0,,38,24,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/1991,7.16,0.25,0.3,0,,41,27,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/1991,5.59,0.21,0,0,,47,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/1991,12.08,0.03,0,0,,57,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/1991,9.4,0,0,0,,53,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/1991,14.76,0,0,0,,64,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/1991,13.42,0,0,0,,39,22,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/1991,7.38,0,0,0,,44,21,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/1991,6.26,0.03,0,0,,47,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/1991,10.74,0.43,6.4,1,,36,31,,0.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/1991,13.87,0.02,0.4,7,,36,28,,0.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/1991,10.74,0,0,4,,42,32,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/1991,8.05,0,0,0,,54,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/1991,13.2,0.36,0,0,,56,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/1991,8.5,1.04,0,0,,63,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/1991,16.11,0.19,0,0,,54,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/1991,12.97,0,0,0,,53,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/1991,11.41,0.13,0,0,,53,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/1991,19.69,0.05,0,0,,53,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/1991,17.22,0,0,0,,42,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/1991,13.2,0,0,0,,45,28,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/1991,15.88,0,0,0,,44,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/1991,18.34,0,0,0,,42,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/1991,15.43,0,0,0,,48,26,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/1991,6.71,0,0,0,,44,29,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/1991,16.11,0.22,0,0,,39,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/1991,12.3,0.13,0.6,0,,39,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/1991,10.29,0,0,0,,57,34,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/1991,8.28,0,0,0,,53,35,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/1991,11.41,0.39,0,0,,50,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/1991,16.33,0.06,0,0,,56,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/1991,16.55,0,0,0,,57,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/1991,6.93,0,0,0,,45,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/1991,9.62,0.01,0,0,,48,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/1991,15.66,0.43,0,0,,41,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/1991,9.17,0.07,0,0,,50,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/1991,8.5,0,0,0,,52,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/1991,8.28,0,0,0,,51,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/1991,7.16,0.15,0,0,,50,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/1991,16.11,0,0,0,,76,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/1991,8.05,0.14,0,0,,59,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/1991,15.21,0.26,0.1,0,,46,33,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/1991,8.72,0,0,0,,45,30,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/1991,8.05,0.11,0,0,,45,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/1991,14.54,0,0,0,,50,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/1991,9.4,0,0,0,,50,36,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/1991,11.86,0,0,0,,56,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/1991,8.72,0.02,0,0,,59,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/1991,9.17,0,0,0,,69,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/1991,10.74,0,0,0,,81,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/1991,8.5,0,0,0,,80,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/1991,7.61,0,0,0,,73,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/1991,18.34,0,0,0,,72,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/1991,21.7,0,0,0,,60,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/1991,12.97,0,0,0,,56,39,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/1991,9.4,0.32,0,0,,50,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/1991,10.96,0.01,0,0,,52,40,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/1991,8.5,0.38,0,0,,52,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/1991,12.53,0.02,0,0,,73,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/1991,7.83,0.51,0,0,,62,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/1991,12.53,0,0,0,,50,44,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/1991,9.84,0,0,0,,53,38,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/1991,11.41,0.05,0,0,,49,43,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/1991,18.57,2.12,0,0,,46,42,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/1991,16.11,0.07,0,0,,52,41,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/1991,12.97,0,0,0,,62,46,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/1991,6.71,0.08,0,0,,56,45,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/1991,10.29,0,0,0,,72,48,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/1991,10.07,0,0,0,,68,47,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/1991,7.61,0,0,0,,67,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/1991,12.75,0,0,0,,64,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/1991,8.72,0,0,0,,56,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/1991,5.59,0.21,0,0,,61,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/1991,7.61,0,0,0,,57,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/1991,14.99,0,0,0,,69,51,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/1991,17.67,0,0,0,,64,50,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/1991,11.86,0,0,0,,71,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/1991,10.07,0,0,0,,63,49,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/1991,10.51,1.71,0,0,,63,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/1991,13.2,0,0,0,,67,56,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/1991,10.07,0,0,0,,75,53,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/1991,6.71,0,0,0,,61,52,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/1991,8.5,0.04,0,0,,69,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/1991,10.96,0,0,0,,74,54,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/1991,11.18,0,0,0,,89,57,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/1991,7.16,0,0,0,,78,64,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/1991,8.05,0.12,0,0,,87,62,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/1991,6.04,0,0,0,,81,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/1991,9.84,0,0,0,,77,58,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/1991,9.4,0,0,0,,73,59,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/1991,10.51,0,0,0,,75,52,,
